ssn,leukocyty,hemoglobin,trombocyty,indicator,alt,ast,hematokrit,hbver,etytr,er-cv,erytrocyty
815-48-1906,5.56985,5.58396,7.82114,0.0,14.4196,41.29198,7.15025,7.44989,5.55423,59.12014,4.25766
817-12-2164,6.43354,7.11804,6.69299,1.0,14.13928,46.38053,8.1538,6.52008,7.30924,34.46708,4.03935
817-82-8986,5.41056,9.33449,5.85561,1.0,11.54465,51.364,6.61371,6.18173,4.1403,23.07686,5.02556
818-12-8891,7.76821,6.15473,5.07545,1.0,15.20357,49.2804,8.73666,7.73444,5.98448,55.06622,5.84425
818-49-6074,6.35996,7.05602,5.71857,1.0,16.37812,43.2907,7.45522,6.08021,5.85295,39.2738,4.42627
819-68-8973,6.11897,6.20105,4.56052,0.0,22.97363,45.45463,7.17715,5.06227,7.08177,38.12607,5.16397
819-72-0700,6.39828,2.57185,6.94299,1.0,20.58121,52.89356,10.80296,7.49482,7.60321,43.75097,5.76497
819-74-3960,6.94712,6.53432,5.95694,1.0,16.19568,37.79441,6.19295,8.06629,7.14808,43.7202,3.90533
819-94-3255,7.14288,8.07645,5.30048,0.0,10.21455,44.09515,6.68096,4.80698,6.2873,56.04897,5.15912
820-23-7751,7.15668,9.56021,5.05718,1.0,14.33254,67.64356,5.07981,2.63668,5.35694,67.3029,6.4857
820-25-3464,4.75704,4.86764,5.97652,1.0,18.01651,23.09473,9.26401,7.02177,7.85854,36.11586,5.35791
820-35-4439,5.06913,7.53595,4.95423,1.0,16.46337,23.83561,8.03162,6.33188,8.07381,68.1017,4.00334
820-92-0731,6.86525,4.39922,7.35077,1.0,17.14388,39.29664,4.59283,7.04801,7.60909,54.59994,3.05755
821-31-2874,6.2025,5.46109,6.69579,0.0,18.17816,47.59745,5.83098,6.25268,5.76024,80.33639,3.5377
821-31-9020,5.9797,7.68163,7.09692,1.0,17.55269,53.27456,5.2747,5.5523,5.36484,47.39836,5.51672
821-65-1971,5.86365,7.73773,4.5225,1.0,16.70275,63.64338,5.4461,4.21598,4.54681,56.12068,5.15366
822-08-0680,4.75156,6.34316,6.38452,1.0,22.06493,49.10779,6.11349,5.85952,6.44083,70.3486,4.69573
822-33-7011,7.44631,3.93343,5.982637220405494,0.0,15.3948,36.88518,8.66961,8.00022,7.99536,34.60758,5.7419
822-41-9443,6.87978,5.1019,5.1924,1.0,11.23212,56.08048,7.47426,8.72599,5.35112,25.12277,3.69169
822-53-4978,6.20043,4.05139,5.89427,0.0,20.05194,36.22412,6.50576,6.154,6.37673,40.41107,4.26599
823-31-9478,5.66233,5.79799,5.99349,1.0,13.92014,40.46408,6.64912,4.86048,5.84836,40.33397,3.39468
823-39-5572,6.46525,8.2538,7.19297,1.0,15.31994,58.471,7.71704,5.9119,5.51884,36.51604,2.68366
823-59-9259,6.21642,8.02308,7.1478,1.0,14.39458,69.87741,7.50888,6.57149,6.43335,48.6723,4.71526
823-60-9377,6.34337,5.63894,6.14298,1.0,14.67929,42.4702,7.91743,7.34921,5.4015,62.07332,4.47348
824-08-3100,5.61027,6.17659,5.46796,0.0,17.07764,58.22009,5.18791,4.31642,4.96415,44.25277,4.84528
824-63-0108,6.24057,4.7265,7.83234,1.0,25.25152,25.15943,8.65913,8.25976,5.64422,48.44629,6.52365
824-74-4421,6.90364,6.56695,6.82843,1.0,11.26813,48.76077,6.05983,4.92495,6.07076,34.58731,3.9027
825-23-7418,7.86428,6.47842,5.59905,1.0,19.23671,39.38488,6.89594,8.10211,5.07933,24.86813,3.88586
825-51-1557,6.7225,5.69042,6.09438,1.0,14.88083,46.54306,4.12954,5.23968,5.28683,15.69583,4.05675
825-80-4762,5.39358,7.46034,5.66042,1.0,8.98125,35.99693,5.71617,8.12461,6.95067,21.48774,4.65567
826-12-0397,6.57913,5.96034,5.07855,1.0,11.07222,48.96677,8.26691,7.28897,7.02083,63.80417,4.46972
827-31-7666,7.5719,5.7049,6.3821,1.0,10.36997,72.29261,6.75201,8.65547,8.21898,30.89604,4.95259
827-33-5963,4.63824,6.78264,8.53102,1.0,15.90662,17.73423,7.45156,7.15122,5.58063,53.26234,3.52619
827-67-8524,8.1476,4.75216,4.18325,1.0,13.2266,54.07852,5.95797,5.85903,6.07337,37.13881,2.53539
827-73-9978,6.29582,5.31565,6.35589,1.0,11.63672,54.64189,5.41576,5.95267,4.73495,58.11766,3.06789
827-79-9026,6.45599,6.69466,6.65605,0.0,18.1104,36.2808,7.41863,4.13909,5.30943,38.03197,5.05493
827-96-5075,5.27447,6.66914,7.4459,1.0,15.95819,54.60729,5.46397,4.78631,5.56565,31.70397,4.32753
827-96-9153,5.05593,7.05113,5.3916,1.0,15.44108,34.99244,4.30722,5.14385,4.90742,21.85205,5.4404
828-24-3802,6.97866,5.90159,4.33588,1.0,19.29606,54.8611,8.38685,7.67553,5.58904,40.97135,4.34546
829-58-0720,6.50375,3.97122,5.80039,0.0,9.13894,50.22502,8.22593,7.11554,5.76295,35.34258,3.92989
829-79-1166,6.11956,7.25835,6.26107,1.0,12.96389,59.69754,7.62706,7.6276,8.42507,61.04916,4.42151
830-12-5528,5.32437,7.86341,6.61225,1.0,11.65135,57.98813,5.01374,3.98215,5.72799,40.74049,5.10048
830-30-0862,6.83441,9.70423,5.62136,1.0,22.52308,18.74646,3.97301,3.62311,6.49936,35.93266,6.15557
830-72-9112,7.53829,6.33011,4.87448,0.0,18.78289,51.12109,8.49419,4.95235,6.49863,35.0573,5.05382
831-13-9212,5.77807,6.12995,4.63109,1.0,15.13332,55.66408,7.93823,7.33003,6.91158,71.90092,5.94746
831-76-3136,5.72355,3.9788,4.56693,0.0,16.27265,22.70758,8.44789,7.61834,5.6392,47.95744,4.9336
831-89-3499,6.15087,8.58514,8.07967,0.0,26.30052,48.99192,7.66082,2.07937,5.84786,52.11542,6.36943
832-02-4746,4.49951,5.08486,5.13221,0.0,10.51224,27.22644,5.87709,5.85409,4.87897,42.07939,2.85413
832-17-1212,4.76703,7.25021,5.68509,1.0,14.25443,39.75175,5.65516,4.64689,6.11896,44.46284,4.59855
832-22-5108,6.18504,7.11843,6.05946,1.0,23.05773,39.42445,7.59011,7.28744,6.41761,38.49667,6.69207
832-69-7442,6.10619,9.87199,6.03758,1.0,14.99905,32.78993,3.65927,2.75592,7.56719,45.78101,6.66744
832-95-8841,5.855,5.10253,5.29018,1.0,17.25851,59.89253,7.3779,9.15747,6.0274,32.6358,3.23621
833-23-0816,7.462,8.38496,6.25672,0.0,17.8302,57.57205,6.42162,5.73438,6.23239,40.28107,4.41845
833-61-8261,3.82457,6.2267,5.76419,1.0,17.49631,40.68143,6.76064,7.87495,4.36109,53.7392,3.26697
833-87-6916,8.179,7.37549,6.31961,1.0,7.61844,61.34723,8.45945,6.56415,5.35025,36.18646,5.38329
834-35-5961,5.31678,6.52289,7.21715,0.0,13.17591,35.1143,9.37567,4.20584,5.71255,41.86839,5.43112
834-98-3324,4.58897,6.20881,6.45663,1.0,18.12091,55.75808,3.39708,4.93301,5.51829,42.53243,4.48485
835-17-3604,4.54101,8.25937,7.54903,0.0,13.70399,62.39471,7.00915,3.26407,3.70746,48.2711,6.08399
835-32-6906,6.52106,4.93609,5.80326,1.0,12.10229,73.4341,6.0697,5.63947,6.55878,54.19251,3.68225
835-58-3746,7.06397,8.10153,8.02282,1.0,12.9378,50.78906,6.97557,5.13106,7.38355,45.74522,5.58876
835-61-7241,7.41232,7.28697,5.76775,1.0,11.66736,60.16521,2.51185,5.64576,6.67225,47.71739,4.62748
835-63-4248,5.66246,8.31402,6.2989,1.0,16.15577,44.59633,8.32616,4.99902,6.38975,32.06596,4.1258
835-73-4848,4.97482,8.1617,6.8131,1.0,19.73898,33.32924,4.10538,4.25015,6.86891,43.42667,5.86651
836-07-5252,8.2636,8.55953,4.7603,1.0,8.43479,75.50865,4.59774,3.19461,6.77866,44.12995,5.13448
836-13-7539,5.16697,7.94653,5.74934,1.0,14.20074,50.56622,5.85296,3.8576,5.00929,41.79443,4.68312
836-53-6508,4.59827,7.58952,3.95365,1.0,15.34457,55.37786,7.77277,6.63919,5.8227,46.47795,3.35033
836-73-9133,6.12655,7.93337,4.82305,0.0,11.36912,37.64096,5.05684,5.41228,4.67169,33.38445,4.54652
837-45-5520,5.07976,5.93498,5.25929,1.0,13.46122,38.92708,9.47681,6.37897,5.87929,56.84755,3.81057
837-75-6396,6.32725,7.79539,6.08243,0.0,18.15097,35.12424,4.27779,3.11679,4.84333,62.49608,4.67487
837-78-4159,5.24596,7.89675,4.93451,0.0,18.36025,53.53134,6.5219,4.22407,6.26313,53.82435,4.19782
837-79-4356,6.73766,2.86902,4.51434,0.0,14.33412,58.19956,8.3907,7.13124,5.77014,63.63503,5.42562
838-18-2929,6.29598,7.10285,6.73375,0.0,14.26682,24.58962,6.0591,4.53076,6.39075,81.13099,3.42586
838-48-6431,6.14037,6.775087079790713,7.16291,0.0,14.22773,55.72662,7.70908,4.2984,5.70715,58.93029,5.06971
838-50-9290,6.6242,9.31535,5.87334,0.0,16.4253,61.80094,6.80547,4.39645,5.51495,52.60931,6.61715
838-68-6426,4.89615,6.27027,5.48563,1.0,11.86919,23.34537,5.00689,6.40777,7.48975,55.72624,4.20367
839-33-6713,6.76871,8.17074,7.91689,1.0,12.89401,56.6237,6.22123,7.58302,7.21143,51.06975,4.20942
840-86-0385,9.00804,8.1445,6.88435,1.0,16.92051,57.55011,4.69361,4.91918,5.84938,58.54878,5.43613
841-02-7094,6.60709,4.78578,5.29696,1.0,18.8545,40.44831,7.40965,8.75102,3.45052,59.89175,6.39323
841-33-7852,6.24083,7.50881,5.56169,1.0,20.61211,39.73736,4.41108,5.80305,6.0663,63.21703,5.28963
841-78-0900,5.18236,5.99749,4.24073,0.0,13.43275,47.92077,6.82999,7.33359,7.57321,50.5371,3.86318
841-80-4298,4.67533,6.16809,7.01733,1.0,10.67354,28.68964,3.44777,6.67351,6.20323,30.65436,4.33263
842-12-1004,5.38787,7.37468,6.89742,1.0,12.2403,39.67579,5.22733,4.81096,6.68423,42.77855,5.34492
842-15-2270,6.75723,7.56432,7.11491,1.0,15.18846,49.07822,3.783,4.50349,2.52417,25.84968,4.74268
842-75-0914,6.53392,5.94868,6.21825,0.0,10.42759,28.71543,5.67227,3.83557,6.53664,61.84069,3.76678
842-84-0484,6.8367,6.44049,5.982637220405494,0.0,14.91391,33.33444,5.98221,5.28414,5.31025,45.72754,4.23463
843-08-5532,6.44038,7.43876,6.45115,1.0,16.6671,51.55076,4.24904,3.54094,7.28953,24.07473,4.89036
843-13-1755,7.02335,7.15838,5.88595,1.0,18.70899,27.41705,6.61067,7.86002,5.16061,49.03763,5.90208
843-29-4143,7.68904,5.47388,4.67843,1.0,16.882,54.57676,4.73299,6.82185,5.19762,49.64866,3.92766
843-41-0620,8.17531,7.1885,4.99767,1.0,15.10499,47.88409,5.43208,4.024,5.97277,41.65507,4.62998
843-50-0734,6.09556,7.52541,6.01719,1.0,8.46743,46.66914,6.02249,7.81494,5.0968,29.51726,5.03246
843-52-0424,3.54791,5.22795,5.982637220405494,1.0,10.20302,40.33633,6.15751,6.22068,5.2213,43.12481,3.64193
843-88-4800,6.58876,8.48532,5.42315,0.0,16.50618,35.33036,4.611,6.18505,5.99518,41.82432,3.45503
844-19-0394,5.79717,4.17546,5.48394,0.0,11.96578,40.00832,7.52167,7.56773,4.37951,40.97872,6.24098
844-20-6961,5.87437,8.36668,4.28874,1.0,16.65731,50.16345,6.69645,6.77468,4.30228,45.92992,4.1343
844-42-8347,7.60536,6.39194,4.36508,0.0,14.17921,22.59137,5.81613,6.9397,6.03133,60.5008,3.93559
844-54-0591,5.30136,8.99629,6.93171,1.0,15.86541,53.4971,7.13061,6.401,5.45896,32.81553,4.59437
845-13-8769,6.70428,6.32379,7.4542,1.0,16.71692,32.88243,8.58162,7.63425,4.9296,23.21575,5.07734
845-61-8248,5.64976,5.00352,6.72305,0.0,14.24905,52.41648,6.86893,4.17982,6.83941,41.76934,3.24872
846-05-1528,5.12454,6.77786,5.24246,1.0,13.39138,29.88078,6.388999136972868,7.67519,7.02641,33.6295,5.99087
847-55-5107,6.58429,8.20202,5.72264,1.0,18.65087,13.90206,4.47914,3.45415,7.40533,31.99078,5.83697
847-57-1254,6.42108,9.25325,6.03547,0.0,17.64403,62.46393,4.40837,2.10358,5.23738,40.25574,5.48157
847-68-8542,6.79729,8.84229,6.31166,1.0,9.12548,55.19321,7.17862,6.02158,4.41241,44.55657,3.72622
847-75-6094,4.85921,6.37556,4.22587,1.0,15.97121,73.70204,8.00822,6.84915,4.37916,39.52422,4.98395
848-30-4376,5.46008,6.84488,5.41214,0.0,13.74353,43.20922,8.68177,3.87315,7.7543,31.50945,4.59166
848-32-2414,5.96111,4.63365,7.08138,0.0,14.54038,31.52589,6.92209,7.05003,5.40204,19.71537,5.11894
848-57-8707,5.58735,7.99517,7.99323,1.0,14.68635,59.31348,8.20074,5.86597,6.45383,28.45752,3.56509
848-75-1939,5.4261,3.83328,5.7849,0.0,18.28274,52.94897,7.91555,7.89725,8.57498,54.96088,6.96067
849-19-2515,6.04134,5.63844,7.4783,0.0,15.40491,23.8653,5.9676,7.13067,5.45523,59.65004,5.45765
849-33-7880,4.68168,6.45623,6.80041,1.0,17.6712,77.94493,7.77479,6.95209,8.25129,46.92791,6.09672
850-64-0977,5.86515,8.80131,5.77244,1.0,21.32017,40.80497,4.32956,3.35073,5.45975,36.77268,5.34879
850-88-2734,6.51091,7.61569,7.78354,1.0,15.99923,66.32051,4.1502,5.65461,6.6733,47.074,5.7206
850-99-7200,5.91793,5.19961,6.64394,1.0,8.60198,54.34504,5.78214,5.71762,7.32761,48.5035,3.45318
851-98-5450,5.86176,3.67234,5.33072,1.0,18.19295,53.20401,8.82529,8.31997,5.94034,53.6453,6.0093
852-20-5080,4.71315,7.42297,4.76756,1.0,12.23033,35.61538,5.05496,4.46137,5.49257,40.57497,4.30288
852-95-5967,5.48283,7.19356,6.55383,1.0,13.73968,49.26224,6.80412,4.8194,4.86333,29.2567,4.98528
853-03-8771,7.43808,6.60307,5.8908,1.0,13.78396,36.84827,4.2409,4.102,7.28496,64.4085,3.68297
853-31-8398,3.71257,8.89487,5.30024,1.0,21.05759,66.89687,5.42696,7.16677,5.55512,50.81291,5.18837
853-34-6159,5.93625,9.48964,5.64065,1.0,9.0445,36.01927,5.77434,6.71141,6.51558,61.75494,1.33572
853-47-3024,5.80765,7.19276,6.85657,1.0,13.63014,57.71381,4.84822,4.97175,4.79266,49.36695,4.96634
854-67-9706,6.42953,3.63584,6.3056,0.0,26.8095,56.03117,7.75373,7.70224,5.90927,52.01975,6.99535
854-74-0364,5.77314,6.3022,6.06953,1.0,17.74623,66.29939,5.80434,3.41969,5.71376,26.63991,2.89583
855-08-6853,5.98255,7.69987,6.52205,1.0,16.54664,51.07787,5.23174,3.26202,5.67651,54.7219,5.11686
855-58-3367,5.74542,7.34744,5.03586,1.0,16.23779,65.40432,7.61024,7.05327,5.50156,36.67791,3.39172
855-63-2508,5.98644,5.61138,4.46271,1.0,10.4601,21.34202,4.28746,4.28125,4.70349,43.25076,3.34726
857-10-5394,6.91504,6.74402,6.86987,1.0,13.43311,56.94969,5.64394,5.65355,6.72617,28.89102,4.50769
857-32-1948,8.30656,6.44655,4.70031,1.0,10.74107,24.17416,9.10922,6.2612,4.88635,69.81202,3.86304
857-83-8741,6.74689,6.5382,5.35004,1.0,10.70592,62.01096,7.03771,7.87011,7.37451,52.06774,5.39336
858-25-0918,7.77573,7.86751,6.44248,1.0,13.35369,35.0051,8.32336,6.76163,4.91453,55.13747,3.72248
859-52-6602,6.05598,6.669,5.96496,0.0,18.08391,43.39462,5.1954,3.64017,4.73866,53.45219,4.9899
859-56-1267,6.13047,7.2779,4.42749,1.0,14.69889,48.50366,6.50562,7.88157,6.02299,43.26664,4.43153
859-70-6818,5.98462,3.61999,3.99423,0.0,15.92461,45.37739,8.016,7.41026,5.53343,40.95043,5.72381
859-87-2619,6.21631,6.81434,5.5064,1.0,10.18353,58.45401,5.9815,5.67439,4.67404,48.96402,4.4665
859-87-3569,5.16311,8.12206,5.75313,1.0,10.7342,51.77296,6.61394,7.58545,5.07292,41.12239,4.72426
859-90-2876,5.18214,4.71116,5.08943,0.0,22.33964,47.27411,6.90232,7.55844,4.99087,40.67383,6.46333
859-98-6844,6.30593,6.47215,6.53459,0.0,17.66698,35.27555,9.89296,5.974547345739472,5.68817,55.25408,5.12082
860-15-2191,4.51172,6.46548,7.20954,1.0,16.5646,52.6896,2.66955,5.84471,6.43402,53.83073,3.98486
860-54-1374,6.65668,6.64305,6.44055,1.0,14.90477,53.21067,9.62543,5.66938,5.40196,30.41336,6.15044
860-91-6758,5.78721,8.10027,4.95464,1.0,14.93655,52.4689,5.54079,6.53665,6.37041,37.04658,3.77869
861-09-2211,5.92889,6.11757,5.53048,1.0,14.49294,48.26567,6.0463,4.03955,5.3926,42.5202,2.98013
861-34-0316,3.40648,6.75753,5.51645,1.0,17.09671,58.57777,5.5506,8.69543,7.81705,51.28044,7.03208
861-70-7746,6.32506,8.32946,7.73853,1.0,15.54117,49.98608,6.60934,3.24041,5.99448,40.98646,5.01167
862-06-3056,5.87138,9.36771,4.91282,1.0,17.21889,25.04285,8.57229,4.55223,7.94414,36.61648,3.65985
862-07-8090,4.57893,5.35284,7.09511,1.0,26.90359,39.65486,8.49594,7.34554,5.52417,44.53029,6.65403
862-53-1136,5.5903,5.205,4.60226,1.0,15.37233,64.26799,4.144,5.89238,5.5635,48.54349,3.21221
862-65-8547,5.45214,7.70267,6.55914,1.0,14.86078,64.45171,6.84104,7.52719,5.36381,47.55465,5.16557
862-71-6691,5.6126,6.40606,5.86244,1.0,22.52268,43.7596,6.36839,8.44344,5.19076,45.11702,3.1092
862-96-5995,8.37048,3.22666,6.28432,0.0,11.54586,50.64291,9.43245,7.87982,6.4353,39.63483,5.08769
863-23-9380,6.71435,7.03379,5.7275,1.0,8.49846,62.80456,6.05053,4.22127,4.77012,40.85026,4.751365567178817
863-35-6656,6.6939,4.49222,5.08998,1.0,19.24307,60.33887,6.68412,5.58125,4.93518,50.51694,2.3123
863-37-5929,5.93757,9.1706,8.05582,0.0,9.62198,51.30233,5.11822,6.87132,6.27623,59.23358,3.74079
863-54-9098,6.56146,8.51213,4.52809,1.0,23.17881,52.94147,4.27805,4.26737,6.68086,67.35525,6.02007
863-74-8309,5.75831,4.5293,5.35432,1.0,18.34259,52.1658,5.71953,5.23079,5.8095,44.52544,1.85552
863-91-4775,5.70671,6.37704,5.81008,1.0,12.97743,56.98068,4.90583,5.05401,5.39127,43.53326,3.95521
864-05-0134,6.63687,6.93995,5.76526,1.0,9.51462,55.47829,7.19113,7.25965,5.15569,44.91652,4.70057
864-14-1790,9.08062,8.46314,6.12595,1.0,17.57876,53.67044,3.31664,4.54096,5.47405,70.19717,6.29748
864-22-1652,8.07593,8.66962,7.3068,1.0,7.74005,36.54299,4.16221,2.76632,5.75885,48.99763,5.2204
864-41-9653,4.87887,5.77016,6.24066,1.0,12.39174,62.82363,9.06765,6.52289,6.61111,20.24632,5.53287
864-61-8389,5.71146,5.52803,6.09046,0.0,15.50622,68.81241,7.35995,3.89873,6.74897,33.45333,4.2999
865-76-9623,5.34642,7.35553,5.75476,1.0,13.50445,60.67804,7.02366,7.12964,6.16993,34.98672,4.35983
866-37-1078,3.84074,5.04832,6.78971,0.0,11.02689,30.10786,8.14774,4.14709,7.22483,46.83418,4.21027
866-38-1222,4.87652,6.07004,4.84546,1.0,5.71188,34.95701,5.38167,5.36108,6.97601,50.82766,4.16263
866-46-5785,5.80065,4.06726,4.75237,0.0,18.27835,42.61819,8.08315,7.99948,6.29964,62.18662,6.46643
866-99-5773,6.50978,4.20785,5.60258,0.0,9.39419,65.41953,7.81497,6.71747,5.13578,23.3381,3.21939
867-14-3422,5.87564,5.89688,6.00111,0.0,18.71992,45.73758,7.90235,4.30109,5.03752,36.34899,4.48636
868-31-7809,5.17552,6.5086,6.32609,1.0,14.24673,61.39723,4.32123,5.25921,5.89117,49.01213,3.82248
868-32-2883,7.37967,6.76452,6.48892,1.0,20.43248,47.05939,3.31153,4.58349,6.2041,50.63431,4.96351
868-46-8588,4.77494,7.88655,5.08318,1.0,20.19,54.07438,6.51691,6.29409,6.02961,26.37023,5.58808
868-89-0990,5.66932,6.50747,6.61408,1.0,15.63738,39.7251,4.25403,4.68106,5.03169,52.56365,3.84325
868-98-9551,5.09029,8.98475,5.90301,0.0,12.9653,37.57124,6.17185,3.13127,6.04063,53.8322,6.06512
869-19-5887,7.1214,7.36,5.61634,1.0,10.7338,35.90782,4.69614,4.16772,6.61426,19.21194,4.49339
869-29-5722,7.06268,5.07061,6.0003,0.0,20.86136,42.70574,6.1116,6.47621,5.11601,31.43995,4.24384
869-47-8558,5.98004,6.49784,7.75107,1.0,8.0891,46.45536,4.67776,4.65123,5.9655,65.03462,4.46774
869-64-1827,5.40109,4.14138,6.63351,1.0,11.58192,34.63976,6.40499,5.56664,5.54048,46.83395,2.21201
870-08-9443,5.29028,7.32788,3.87192,1.0,18.53426,40.91148,4.97762,8.2353,5.53542,31.40262,3.55263
870-32-2803,5.12591,6.79229,5.03016,1.0,20.81594,32.07351,7.48136,7.09812,5.45471,46.94973,5.53556
870-66-8494,6.46444,3.82285,5.83785,0.0,14.72539,51.10035,9.21871,8.47518,6.86081,44.28568,6.29891
871-18-4580,7.02662,7.42071,4.75728,1.0,13.58569,45.42099,4.68749,4.1551,8.26391,69.15567,4.6838
871-69-0749,5.86618,5.56579,4.80108,0.0,15.28554,75.56687,6.94312,7.65607,5.88308,56.64279,5.36466
871-69-6282,3.32172,5.51132,6.81713,0.0,15.02676,59.60136,6.76726,6.47011,5.0053,55.32808,2.3425
871-73-3879,5.90758,3.45741,5.77028,0.0,14.60701,25.64847,7.78516,6.99841,5.40343,51.67131,5.19568
871-74-6869,6.47736,6.86161,6.02138,0.0,13.99394,28.79404,6.2116,5.02799,6.53814,28.06319,3.74682
872-79-0396,6.46827,9.25153,3.6689,1.0,17.36628,46.53337,5.49472,6.54813,5.15442,24.76565,4.60804
873-21-7340,4.97469,5.35948,5.74885,0.0,13.44095,59.12598,7.84018,7.82496,4.96625,24.80487,4.42354
874-29-6092,6.8735,8.13362,5.85283,1.0,11.61261,37.28523,5.05545,7.87006,6.00699,53.97941,2.98012
874-50-3326,5.91043,4.44614,5.15841,0.0,32.07596,63.53085,8.35305,8.84554,5.94496,38.46729,7.84569
874-68-3419,5.32985,6.971,5.31592,1.0,15.07005,48.76009,4.15092,6.37969,5.46169,42.30048,5.39634
875-47-0985,7.37209,4.56229,5.69945,0.0,18.06927,63.02481,7.75969,7.55524,5.47342,63.31809,5.06627
875-54-8000,6.36922,5.65643,5.45213,0.0,23.02647,30.70577,11.0839,3.6638,4.65439,66.89575,6.38619
876-02-2947,7.10675,3.56537,7.37514,0.0,13.44953,49.21206,8.79954,7.83192,5.47767,68.47663,5.58775
876-61-6530,5.9737,7.60688,3.83639,1.0,10.31343,54.69544,4.38692,5.11971,7.21693,64.89792,5.15224
876-91-3829,5.32455,5.71717,6.69431,0.0,8.21439,67.93899,4.82022,5.2514,5.58672,29.84406,2.9238
877-15-2683,4.75508,6.30294,5.80809,1.0,12.98939,64.05295,6.54007,7.65642,5.96289,58.39673,4.58819
877-33-9432,6.57424,6.83815,6.52814,1.0,16.47937,35.62017,5.7374,5.88712,7.49604,33.44396,4.95222
877-36-1177,5.09859,5.79814,6.75315,0.0,7.4726,43.14154,6.30389,4.88967,5.36524,53.11258,3.51225
878-03-3374,6.50286,8.22604,6.93123,0.0,10.93257,74.00998,4.37734,5.73731,5.914670777523685,49.46256,3.97844
878-65-4674,4.40234,8.19831,6.04022,1.0,16.4283,62.66279,7.05605,6.93837,4.49745,24.4563,3.82009
879-03-3385,5.24533,7.38742,6.20115,0.0,13.11535,52.0512,8.20127,5.55713,3.54344,37.24491,4.03264
879-35-9312,7.0612,4.71797,6.65296,0.0,13.90899,51.06624,7.32718,6.64959,7.53436,56.46067,3.09035
879-41-1093,7.15132,8.19518,6.65718,1.0,14.3986,71.7912,4.68263,2.78298,4.69629,22.56216,5.56424
879-44-0300,4.83423,7.9576,5.04112,1.0,19.09724,7.5567,4.60611,4.08431,6.8059,43.69837,5.53419
879-51-0015,7.09913,6.89168,5.82723,1.0,14.02506,42.6116,7.80968,6.10037,7.38766,63.48743,3.75289
879-68-5824,5.54917,5.98691,6.93713,0.0,6.61832,53.2211,6.37208,7.09058,5.85503,54.73413,4.0731
880-05-4840,4.79236,9.4477,6.35654,0.0,18.67843,71.00343,5.19639,6.01078,4.8177,41.09373,4.59463
880-60-8792,6.2753,2.63494,5.56619,0.0,16.48595,36.24003,8.11452,7.09063,5.96674,29.41833,6.2119
881-55-0894,6.77812,7.38459,4.79153,1.0,10.01802,44.62101,4.70474,5.48256,7.34305,74.60662,5.39582
881-55-5626,7.33373,3.63154,5.79547,0.0,25.09684,19.76956,8.56776,7.7083,4.66958,55.92781,5.57731
881-67-8493,7.27613,5.97227,6.93838,1.0,19.00615,26.55125,4.69829,6.68353,4.65494,50.76339,4.7608
882-10-2799,6.43914,7.30564,7.82523,0.0,17.33786,60.34086,8.83208,5.55797,6.28772,57.45068,4.64007
882-15-6690,5.95719,7.18697,7.22392,1.0,16.5886,70.22192,6.24941,7.6837,5.34564,46.95972,4.34799
882-32-6746,6.20265,7.13199,7.62127,1.0,5.59114,32.04276,4.29643,3.83108,5.11906,43.89789,4.43498
882-38-8134,6.8027,8.38522,5.88992,1.0,16.0085,47.19794,6.44854,6.45612,6.0663,51.20481,3.97526
882-41-6922,6.37687,6.65696,5.88829,1.0,15.20937,34.88448,7.66296,7.579,6.84042,37.22836,3.89002
882-43-8041,5.03874,6.79365,6.05264,1.0,20.36272,36.52331,5.62195,2.95586,5.90836,55.73283,3.46823
882-96-2512,5.43384,6.94794,8.29886,1.0,8.04845,56.15375,5.422,7.10463,7.36195,34.16904,4.29994
883-03-8649,5.51257,7.50429,5.30766,0.0,13.05707,58.98506,6.03195,5.3415,7.45671,33.75752,4.9911
883-21-4303,6.75806,5.46841,5.39997,1.0,14.67987,50.47785,3.65126,6.46328,5.04411,42.66275,3.22345
883-75-5810,4.23585,7.5252,5.03199,0.0,9.45648,60.61829,6.65179,5.74329,5.78885,35.08587,4.43877
883-78-3719,5.02377,7.82271,6.52591,1.0,15.80422,46.2672,5.8148,7.32152,5.54486,50.58385,5.49831
883-89-2683,4.9972,4.38366,5.11312,0.0,19.15343,56.81265,5.87176,6.40757,6.9437,52.98455,5.6459
884-01-1105,3.52819,5.96946,6.17216,1.0,12.55237,59.09438,7.85508,7.20935,5.77471,33.77255,4.12324
884-54-9357,6.8972,4.87907,7.1642,0.0,13.30851,56.23445,9.63421,3.31322,5.0889,46.53055,5.07939
884-62-8800,6.135,6.94304,4.03007,1.0,19.07275,61.32773,7.64824,6.61597,5.3016,66.72698,5.8409
884-70-0520,6.23354,8.49335,5.93023,1.0,18.41388,38.23295,4.98234,3.55969,6.48098,41.74007,5.61293
884-99-5819,8.80061,4.53348,6.74099,0.0,19.96403,47.05674,6.23977,6.4342,5.6177,53.82199,4.7872
885-11-7609,4.72497,6.09822,7.16847,1.0,20.83748,49.02242,8.45397,7.50319,6.53719,50.47028,6.79109
885-14-3832,5.33927,5.89651,6.69928,1.0,7.73238,69.09723,4.96081,5.72725,6.95491,62.34495,3.63317
885-19-2032,6.63984,5.4455,6.15633,1.0,15.45323,59.61417,4.74529,4.93087,5.44855,54.09659,2.33973
885-57-2051,6.70131,9.28035,6.76509,1.0,9.91036,59.41377,7.19313,6.2434,6.86673,65.3395,4.27359
