ssn,hbver,hematokrit,hemoglobin,relationship_1,relationship_2,relationship_3,relationship_4,relationship_5,relationship_6,race_1,race_2,race_3,race_4,race_5,indicator
227-92-6838,1.65698170520223,1.3177780908123304,-1.5064869722114493,0,1,0,0,0,0,1,0,0,0,0,0.0
895-59-3733,-1.5934482379671215,1.315978802794426,-2.0784054055995624,0,0,1,0,0,0,0,1,0,0,0,1.0
841-80-4298,0.4514034704013935,-1.8455395156623777,-0.37536957733282816,0,1,0,0,0,0,0,1,0,0,0,1.0
470-67-0736,-1.324278315755489,-0.021142966357970427,0.7482992552088684,1,0,0,0,0,0,1,0,0,0,0,0.0
369-43-9602,-0.8966003798438604,-1.1051920546087644,1.2660052701929396,0,0,1,0,0,0,1,0,0,0,0,1.0
588-03-1202,-0.7600617243401421,0.5446672876626545,-0.7702423654069089,0,0,1,0,0,0,0,1,0,0,0,0.0
887-01-5298,1.2931222965598232,0.2647494803057622,-0.6609514166991832,0,1,0,0,0,0,0,0,0,1,0,0.0
187-80-9210,0.6983776128805679,0.6561980675878291,0.30825873156843964,0,1,0,0,0,0,0,0,1,0,0,1.0
229-21-2164,1.9230464177748126,0.1506796354075865,-0.29700500995590307,0,0,0,1,0,0,1,0,0,0,0,1.0
064-36-3916,0.002616578130974338,-0.43548702347065793,-1.1492096270954155,1,0,0,0,0,0,0,1,0,0,0,0.0
594-97-6071,-1.4666327701456778,0.004009450115317898,0.25537641358170615,0,0,0,0,1,0,1,0,0,0,0,1.0
532-26-7028,-0.4274420185039252,0.09077024063721179,-2.156986500951398,0,1,0,0,0,0,0,1,0,0,0,1.0
345-44-5565,1.2651948173686192,-1.1783923573859616,1.5372034655116635,0,0,1,0,0,0,1,0,0,0,0,1.0
385-25-9116,0.30314264851026185,-0.9417138861248495,-0.19332522905514624,0,1,0,0,0,0,0,1,0,0,0,1.0
046-35-8060,0.14470579586449434,-0.17422664169315374,-0.5962961633908829,0,1,0,0,0,0,0,1,0,0,0,1.0
744-82-6084,-1.0874025737899742,0.8132564767325997,0.9010690212786403,0,0,0,0,1,0,0,1,0,0,0,0.0
510-70-6700,0.4420360879902595,-0.5167747183840821,1.604339510761083,0,0,0,1,0,0,0,1,0,0,0,1.0
255-97-1221,1.1800797273249148,1.9201446111479468,-1.3682493265149631,1,0,0,0,0,0,1,0,0,0,0,1.0
424-84-8220,1.4286064746236145,-0.18245195834643238,0.29690029265598755,0,0,0,0,1,0,1,0,0,0,0,1.0
139-08-4156,-0.01540010696226242,-1.0515582253642526,-0.09528136201563331,0,1,0,0,0,0,1,0,0,0,0,1.0
813-62-7989,0.37292576596115795,0.26649234465760047,1.073709868931634,0,0,0,0,1,0,1,0,0,0,0,1.0
172-18-2911,-0.7869088493444268,-1.3142480066821132,0.8200999316892185,0,0,0,0,1,0,1,0,0,0,0,1.0
619-44-1159,-1.3914478817601847,-0.5056467175764829,0.30819067991918236,0,0,1,0,0,0,1,0,0,0,0,1.0
801-47-9609,0.8153922627787609,0.19386254783729995,0.7582224229733429,0,0,1,0,0,0,1,0,0,0,0,1.0
732-72-8849,1.3500123248219138,0.6598154515123275,-0.6646880708947833,0,0,0,1,0,0,0,0,0,1,0,1.0
176-09-1213,0.18200712665358013,-0.24439887439143812,-1.0712966752090176,0,0,1,0,0,0,1,0,0,0,0,0.0
513-63-4963,-2.9893305393344747,-1.938889336521616,2.9085246227289505,0,1,0,0,0,0,0,0,0,1,0,1.0
643-44-3755,0.9439091267149342,1.3546415526425746,-0.1386735681877142,1,0,0,0,0,0,1,0,0,0,0,1.0
264-28-6798,-0.9953072312451559,-0.9321218628935103,1.267131215662475,0,0,1,0,0,0,0,0,1,0,0,1.0
687-26-5705,-2.1012535209397307,-1.4540282354180145,1.5582685442136783,0,0,1,0,0,0,0,1,0,0,0,1.0
498-62-2476,-1.5498523884722122,0.6579472012358968,-0.2668828753890564,0,0,0,0,1,0,1,0,0,0,0,0.0
238-23-6485,-0.900624214001129,-0.9466039371839632,0.31045494388539024,0,0,1,0,0,0,0,0,0,0,1,1.0
265-93-2821,-2.0555099014444784,-1.6994711828081541,1.2639451611745047,0,1,0,0,0,0,0,1,0,0,0,1.0
342-09-1466,-0.18247332391663712,1.5311473186916673,0.28887019804358943,0,1,0,0,0,0,0,1,0,0,0,0.0
570-64-7982,0.4372618281702208,1.245192179065638,-2.7348378008520613,0,0,1,0,0,0,1,0,0,0,0,0.0
318-19-2419,-1.5247131287694047,1.2970204509960157,0.16920446608086218,0,0,1,0,0,0,1,0,0,0,0,0.0
256-45-9751,-0.3341239996637313,-0.41758818273505516,-1.1037820579591746,0,0,0,1,0,0,1,0,0,0,0,0.0
706-62-7034,-0.0693531244407526,0.5119666385288879,1.22096126489797,0,1,0,0,0,0,1,0,0,0,0,1.0
372-57-8115,0.3842727195171859,-0.22816766645291808,-0.5159333521312114,0,1,0,0,0,0,1,0,0,0,0,0.0
619-65-3253,-1.2482718406529973,0.42437203160845316,0.6475828143076021,0,0,1,0,0,0,0,0,0,1,0,0.0
707-14-8653,0.6968314772477909,1.543378715635682,-2.3336609554512977,0,1,0,0,0,0,0,0,0,1,0,0.0
437-06-8084,-0.29054108854231764,0.3812768893259546,-1.858171709061222,0,0,1,0,0,0,1,0,0,0,0,0.0
508-10-5631,1.6677399627641885,-0.5460774089613876,-0.037499325282351496,0,1,0,0,0,0,1,0,0,0,0,1.0
642-75-6245,-0.3648267599698361,-0.15413354727717943,-1.1326112111901265,0,0,1,0,0,0,0,1,0,0,0,0.0
195-04-2151,-0.9059871698152383,-0.08266357025936111,0.4905381673617392,0,1,0,0,0,0,1,0,0,0,0,1.0
821-31-9020,-0.2739282169734016,-0.7001829795820008,0.5609839973705061,0,0,1,0,0,0,1,0,0,0,0,1.0
694-81-4862,1.4688706929432929,1.4426624717066243,-1.9424134643285773,0,0,0,0,1,0,1,0,0,0,0,0.0
864-14-1790,-0.9281829495476961,-1.9277487971215577,1.0444662192915666,0,0,0,0,0,1,1,0,0,0,0,1.0
617-42-8540,0.14429823709936898,-1.2534044867735228,0.15399182921500143,0,0,0,0,1,0,1,0,0,0,0,1.0
672-67-7107,-1.1040089761721426,-1.034969667540643,0.011083365774015334,0,0,1,0,0,0,1,0,0,0,0,1.0
355-68-3105,-0.27326189073835544,-1.0242052859143629,-0.3722701340348226,1,0,0,0,0,0,0,1,0,0,0,1.0
645-02-3596,1.026423603685934,1.3292446336163297,-1.0768088587988842,0,0,0,0,1,0,1,0,0,0,0,1.0
346-92-9196,-1.3018302377398583,0.40925048910257794,-0.8624894692323872,0,1,0,0,0,0,0,1,0,0,0,0.0
497-87-2352,0.9587882562353809,0.08199949521195457,-0.46488224216086443,1,0,0,0,0,0,1,0,0,0,0,0.0
077-62-2899,-0.9190225811124996,0.4089432935873259,-0.7405099811949014,0,0,0,0,0,1,1,0,0,0,0,0.0
648-59-8088,-0.8152697640477484,-0.8821242254621857,1.0204378005900614,0,0,1,0,0,0,0,1,0,0,0,1.0
281-37-9292,-0.4348298297701646,1.4203876622027378,-3.023426285812889,0,0,0,0,0,1,0,0,0,0,1,0.0
502-34-8012,-0.4112431748868823,-1.8831114079665694,0.7283415624356814,0,0,0,0,1,0,0,1,0,0,0,1.0
078-21-6986,0.01767037569361788,0.14933800601444455,-1.5490501855653018,0,1,0,0,0,0,0,1,0,0,0,0.0
766-26-2138,0.6998784642061087,-0.1520584102251709,-0.6113293913632465,0,0,0,0,1,0,0,1,0,0,0,0.0
228-79-3042,-0.901749852495285,0.3705563927732818,0.16064851781510936,0,0,0,0,1,0,0,1,0,0,0,0.0
211-49-3690,0.9659431767786918,-0.15496109437949088,0.7398175451059426,0,0,0,1,0,0,0,1,0,0,0,1.0
232-21-9720,0.595556358707532,0.6322681638793192,-1.078145145729761,0,0,0,1,0,0,0,1,0,0,0,0.0
302-11-5410,-1.2803137226159422,-0.7192917944899226,1.175898700062292,0,0,0,0,0,1,0,0,0,1,0,1.0
510-04-4245,0.9417807642748356,1.1612901876244572,0.5976638363203591,0,0,0,0,0,1,0,0,0,0,1,1.0
453-58-7662,0.39889308156771186,0.5581713517412843,-1.5934260473948336,0,0,0,0,1,0,1,0,0,0,0,0.0
601-62-9699,0.44142151524919787,0.3502501422854996,0.5073036191333873,0,0,1,0,0,0,1,0,0,0,0,1.0
213-47-4214,-0.9306153637649516,-1.3744019040054432,1.4231427148423366,0,0,1,0,0,0,0,1,0,0,0,1.0
423-40-5590,1.1355264381912982,-0.003237856326138221,0.5658713430899166,0,0,0,0,0,1,1,0,0,0,0,1.0
734-55-6162,-1.4809232036720548,-0.1690105872300993,0.7220436916225683,0,0,0,1,0,0,0,1,0,0,0,1.0
392-19-6576,1.2705836499297203,1.519950355625542,-0.6367374025906112,0,0,0,0,1,0,0,1,0,0,0,1.0
083-03-6069,-1.3443392638611,-0.16207674560012467,1.5037034945362118,0,0,0,0,1,0,0,1,0,0,0,1.0
883-78-3719,0.8706132408598627,-0.3615782902195122,0.6482633308001783,0,0,0,0,1,0,1,0,0,0,0,1.0
555-88-8564,1.0519186686598825,0.7942040854907446,0.07204527048169826,0,1,0,0,0,0,1,0,0,0,0,1.0
102-71-6091,1.1775308677461949,-0.2000373342705537,0.3160289926109455,0,1,0,0,0,0,0,0,0,1,0,1.0
235-69-3037,1.2406765995936218,-1.1112920798401975,1.0878893580314923,0,0,0,1,0,0,0,1,0,0,0,1.0
181-35-6002,0.26294959124481126,1.2313683808792968,-0.04734206837042973,0,0,0,0,0,1,0,1,0,0,0,1.0
531-98-6548,-1.8621135636124084,-2.2182742536989895,1.056164916450307,0,0,1,0,0,0,0,0,0,1,0,0.0
506-97-1150,-0.9474029033760645,-0.5664776988926139,1.885764013009154,0,0,0,0,1,0,0,1,0,0,0,0.0
595-22-6037,-1.6410937983662917,-1.1324885703925873,-0.1331180790028659,0,1,0,0,0,0,0,1,0,0,0,1.0
615-23-5735,0.6516571461863647,-0.14164510918775014,-0.4259628852990787,0,0,0,1,0,0,1,0,0,0,0,0.0
537-97-5231,-0.20975388443303886,0.4626774315715118,-0.24741391718781006,0,0,1,0,0,0,1,0,0,0,0,0.0
289-92-2777,0.6292608216647179,-0.16833350323729893,-1.439796355938989,0,0,0,0,0,1,1,0,0,0,0,0.0
189-35-0734,-0.5734127482862575,1.5275362040633984,0.3401192764481405,0,0,0,0,1,0,1,0,0,0,0,0.0
602-35-2689,-1.871849689668179,-0.6398159261868629,0.5936673485548668,0,1,0,0,0,0,0,0,0,1,0,1.0
257-41-7328,0.35739324857916116,-0.5328053088432537,-0.4651049566493437,0,1,0,0,0,0,1,0,0,0,0,0.0
593-48-1450,0.8960242064060873,-0.7809127071309876,1.1344181265829927,0,1,0,0,0,0,0,0,0,1,0,0.0
786-59-4128,-0.29816825971823396,0.1512877571418607,0.3830846131839693,0,0,0,0,1,0,0,1,0,0,0,0.0
432-78-9289,-0.1074436960130963,0.812447737518977,-0.7620576079552888,0,1,0,0,0,0,0,0,0,1,0,0.0
507-87-6741,-0.3218648907762325,0.40400935745460426,-0.4202960388699905,0,0,0,0,1,0,1,0,0,0,0,0.0
740-73-7361,1.6522397913159312,2.466645432781302,-3.0056029402209634,0,0,0,0,1,0,0,0,0,1,0,0.0
413-23-8380,0.8235110921475265,0.8523643466130516,-0.24516202624874003,0,0,1,0,0,0,1,0,0,0,0,1.0
708-09-4440,-0.5193950389402874,-0.2884344111083817,0.03741935403671108,0,0,1,0,0,0,1,0,0,0,0,1.0
733-39-3407,0.685969712697865,0.11019878965284455,1.0332933757861813,0,0,1,0,0,0,1,0,0,0,0,1.0
824-74-4421,-0.679772647610461,-0.2079617247048102,-0.12861429712472536,0,0,1,0,0,0,1,0,0,0,0,1.0
055-56-0363,-0.2962339728805755,-0.3308023150282431,-0.13694134438842973,0,1,0,0,0,0,0,0,1,0,0,1.0
380-99-9657,-1.690634830482632,-1.327049909583024,0.6714070780613356,0,0,0,1,0,0,1,0,0,0,0,1.0
866-37-1078,-1.1829848079919751,1.1010109043765341,-1.0681168072346163,0,1,0,0,0,0,1,0,0,0,0,0.0
197-59-5179,-1.690667176416372,1.0723226048297319,-0.1219452354974796,0,0,0,0,1,0,1,0,0,0,0,0.0
640-15-1322,-1.093638869815066,-0.44860239118305073,1.624470425914198,0,0,1,0,0,0,0,1,0,0,0,1.0
504-76-8316,1.0506313004970262,2.6273149565543417,-2.0702639537429244,0,1,0,0,0,0,1,0,0,0,0,1.0
545-96-1267,-2.387683233395082,-1.1994383848288404,1.289631565512469,0,0,1,0,0,0,0,1,0,0,0,1.0
373-07-7269,0.6930081878797107,-0.006190694850295589,1.021866885224471,0,0,1,0,0,0,0,1,0,0,0,1.0
074-25-8211,-1.5969868831182887,1.2887763264540484,-1.459215822031684,0,0,1,0,0,0,0,1,0,0,0,0.0
585-08-5759,0.5026717753794552,-0.44673414090662006,-0.5351177307082893,0,0,0,0,0,1,0,1,0,0,0,0.0
674-84-6765,1.563560179374068,0.25464337478359356,-0.5984861891942643,0,0,0,0,1,0,1,0,0,0,0,1.0
051-14-4408,0.31320223390343366,0.1690800198415599,1.4411207232734837,0,1,0,0,0,0,0,1,0,0,0,1.0
210-58-8065,0.5532931616827146,0.8974970101701812,-2.136509141038426,0,0,1,0,0,0,1,0,0,0,0,0.0
707-65-8889,0.8545049658572921,0.25051817786449515,0.6795485299179737,0,0,0,0,1,0,1,0,0,0,0,1.0
101-58-6394,-1.0554836063752417,-0.11219195550093368,-0.8339696416798787,1,0,0,0,0,0,0,1,0,0,0,0.0
194-85-2922,-1.727683862988545,-1.4604479947571587,1.5973673099689614,0,0,0,0,1,0,1,0,0,0,0,1.0
105-96-8761,-0.4351921042280538,-1.310329696538592,0.26391380230675193,0,0,1,0,0,0,0,1,0,0,0,1.0
513-39-7947,-0.8136912824812315,-0.7523936785823861,0.0661742691048367,0,1,0,0,0,0,0,0,0,0,1,1.0
031-59-6738,-0.2789612442633611,-1.315426634373284,-0.5130442502945473,0,1,0,0,0,0,1,0,0,0,0,1.0
141-97-2614,-0.762313001328453,-0.5385855999669755,-0.12677071608120094,0,0,1,0,0,0,0,0,0,0,1,1.0
292-67-7738,-1.1599933182895112,-0.5813735467342226,0.005292789073549379,0,0,0,0,1,0,1,0,0,0,0,1.0
577-07-8163,-0.24829082989099688,0.8799617886158968,-2.011535380433605,0,1,0,0,0,0,0,1,0,0,0,0.0
697-99-6145,1.7041808917157868,0.5989907394924264,-0.1774568217509844,0,1,0,0,0,0,0,0,0,1,0,1.0
062-05-8036,-0.737238433493126,-0.2210582845285137,0.5681541665968308,0,0,0,0,1,0,1,0,0,0,0,0.0
305-63-4806,1.400129114558829,0.520543035771026,-0.12213083090454593,0,1,0,0,0,0,0,0,0,1,0,1.0
792-71-9730,1.2966609417109904,-0.7200566486299379,0.6357851329317595,0,0,0,0,1,0,1,0,0,0,0,1.0
678-10-3012,-0.7227409859908125,1.1525695965690368,-0.4152107247163758,0,0,0,0,1,0,0,0,0,1,0,0.0
123-83-9055,0.8833834155004553,-0.29222106603107995,0.6435677670014033,0,0,0,0,0,1,1,0,0,0,0,1.0
780-15-8646,-0.840176133027627,-1.108119815948003,0.1628818492134729,0,1,0,0,0,0,0,0,0,1,0,1.0
303-16-8176,0.2618045451904113,1.9149787110547298,-0.27271057117093533,0,0,0,0,0,1,0,0,0,1,0,1.0
869-64-1827,-0.26465140317674046,0.00842930395720902,-1.6291964688500626,0,1,0,0,0,0,0,0,0,1,0,1.0
663-56-1129,-0.42175560335241563,-0.5569295607348826,0.43825594119118627,0,0,1,0,0,0,1,0,0,0,0,1.0
748-97-0270,0.003134113070815913,-0.28995785009218283,-1.072645335167032,0,1,0,0,0,0,1,0,0,0,0,0.0
503-71-3554,0.7854658048824184,0.8538188233383266,-0.7721849306675354,0,0,0,0,1,0,1,0,0,0,0,1.0
049-85-1606,1.4456269049576553,-0.034327296328889374,0.27045913366262053,0,0,0,0,1,0,0,0,0,1,0,1.0
687-04-9705,0.9361655101775539,1.0605363279180222,-1.999811937220589,0,0,1,0,0,0,0,0,0,1,0,0.0
657-47-8899,-0.2740381931481178,-1.3275389146889351,-0.9564131182350301,1,0,0,0,0,0,0,1,0,0,0,1.0
246-82-2886,1.0117773648884159,0.8062536728440995,-0.8237124021826857,1,0,0,0,0,0,0,1,0,0,0,0.0
705-42-0645,1.1849380865726782,-0.40289922166902437,0.062474733990650066,0,0,0,0,1,0,1,0,0,0,0,1.0
305-11-6081,0.6055641906067194,0.9152767342774205,-0.15443061824763613,0,1,0,0,0,0,0,1,0,0,0,1.0
701-38-6790,0.8535410570318374,-1.5012987289894488,1.2942961967434004,0,0,0,0,0,1,1,0,0,0,0,1.0
854-74-0364,-1.6535534520429789,-0.36813597407570864,-0.292402243860661,0,1,0,0,0,0,0,1,0,0,0,1.0
675-51-4692,0.901755905864833,0.42890473278247787,0.0442554515303167,0,0,0,0,1,0,0,1,0,0,0,1.0
431-51-2684,-1.0393235778786867,-0.6702721672704212,0.7389205006384557,0,1,0,0,0,0,0,0,0,1,0,1.0
459-69-3254,1.159268353556533,-0.18033920551704635,0.27243881800466047,0,1,0,0,0,0,0,0,0,1,0,1.0
188-21-3973,-0.7265707445456403,-0.5071011943017579,-0.04824529935148519,0,0,0,0,0,1,1,0,0,0,0,1.0
069-32-4129,-1.909209243137997,-0.563957441808301,0.8848603557281901,0,0,0,0,1,0,0,1,0,0,0,1.0
214-99-8378,0.6699390679362706,-0.49354070655706134,1.5854397118081733,0,0,0,0,1,0,1,0,0,0,0,1.0
303-96-9342,-0.7710852185587687,0.3605756731757055,-0.7561680470377212,0,0,0,1,0,0,0,0,0,0,1,1.0
532-21-4700,0.5021801171866053,0.24309533112860926,0.49433050017945873,0,0,1,0,0,0,1,0,0,0,0,1.0
082-53-9497,1.1381658663844905,0.1008136531970837,0.20321173116896177,0,0,1,0,0,0,1,0,0,0,0,1.0
017-43-5074,0.46576506498199866,0.9136780637388645,-0.12852149942119245,0,1,0,0,0,0,0,1,0,0,0,1.0
852-95-5967,-0.7480549137358163,0.2586557243705589,0.25903882961447927,0,0,1,0,0,0,0,1,0,0,0,1.0
823-59-9259,0.38540482719808916,0.7004906454501879,0.7722225031797041,0,1,0,0,0,0,0,1,0,0,0,1.0
718-33-0206,-1.3383940812396695,0.692672833051835,-0.20290195205976305,0,0,0,0,0,1,1,0,0,0,0,0.0
147-92-6604,-0.08632180128081009,0.5840886223545885,0.44617467855934506,0,1,0,0,0,0,1,0,0,0,0,0.0
516-38-3288,-0.7844958426874152,-0.5510489608714867,-1.3676801672666268,0,0,0,0,0,1,0,0,0,1,0,1.0
238-56-2355,0.42808205217477974,-0.13575824002812473,-1.6473476996611383,0,1,0,0,0,0,1,0,0,0,0,0.0
879-44-0300,-1.2235983623960474,-1.1193418561990465,0.7317132123307181,0,1,0,0,0,0,1,0,0,0,0,1.0
705-51-5592,-0.43610425955952464,-0.3587696455086365,-0.6223661315701172,0,0,0,0,1,0,0,1,0,0,0,1.0
040-73-0309,-0.06984478263360193,-0.8877038991065591,-0.42066104317055397,0,0,0,1,0,0,1,0,0,0,0,0.0
380-35-7497,0.9854154288902333,0.23388573496727819,-0.07256448419072858,0,0,1,0,0,0,1,0,0,0,0,1.0
104-55-3466,1.0192880907028676,1.5454350447990006,1.07746508266794,0,0,0,0,1,0,0,1,0,0,0,0.0
226-52-9893,-0.7550222278634342,-1.7167995175868602,1.0891266607452674,0,0,0,0,0,1,1,0,0,0,0,1.0
363-37-6919,-1.4107972193235137,-0.001595841771248882,1.6366826036991553,0,0,0,0,1,0,0,0,0,1,0,1.0
443-58-1767,1.9835785981760403,1.9706563308701024,-1.776150912165092,0,1,0,0,0,0,1,0,0,0,0,0.0
392-81-1166,-0.9994863258843769,0.21391802647589622,0.7501242767116864,0,0,0,0,1,0,1,0,0,0,0,0.0
345-69-7902,-1.0647539509851545,-0.18518537150255254,0.014083824854918757,0,1,0,0,0,0,0,1,0,0,0,0.0
188-37-4736,0.41467789723288156,0.5540712320071046,0.9034941345976383,0,0,0,0,1,0,0,0,0,1,0,1.0
654-76-8541,-1.3200604059957797,0.6152721018007838,-0.3796815772903332,0,0,0,0,1,0,0,1,0,0,0,0.0
173-03-4443,-1.4116058676670165,-1.2851020485105482,0.2774931995904303,0,0,1,0,0,0,0,1,0,0,0,1.0
507-97-7117,-1.2383675157417777,-0.8669964136600811,1.1727250186014602,0,0,0,0,1,0,1,0,0,0,0,1.0
676-39-5955,1.0843098867072205,2.450288838918189,-1.304447812079167,0,1,0,0,0,0,1,0,0,0,0,1.0
485-42-6882,-0.41875390070133406,1.4603042712968126,-1.0692551257312894,0,0,1,0,0,0,0,1,0,0,0,0.0
442-51-3263,-0.3035764998395788,-0.2800711699380508,0.555478000294208,0,1,0,0,0,0,0,1,0,0,0,0.0
696-99-1675,1.4542826768265076,0.22376082155642024,-0.7481626984795983,0,0,0,0,1,0,0,0,0,0,1,0.0
243-99-0601,1.5685932066640271,0.2686050974869865,-0.3279561373409793,0,0,0,0,0,1,0,1,0,0,0,1.0
399-41-9343,-1.0722840843598507,-1.7522085026918284,-0.004556140528098041,0,1,0,0,0,0,0,1,0,0,0,1.0
192-13-3005,-0.8822776003837437,0.6615081614943283,0.6066280944816576,0,0,1,0,0,0,0,0,0,0,1,0.0
332-76-8675,-0.47647198486717207,-0.6357973073036682,-0.19121562792815988,0,0,0,0,1,0,1,0,0,0,0,0.0
115-36-4691,0.7055842869178627,0.6514647489344559,0.2994800688142081,0,0,1,0,0,0,1,0,0,0,0,1.0
885-19-2032,-0.6759428890556332,-1.0320857912750119,-0.8224008613060846,0,0,1,0,0,0,0,1,0,0,0,1.0
597-40-2954,-1.4859432925885185,-1.7179906838704904,0.008472657047950496,0,0,1,0,0,0,0,1,0,0,0,1.0
252-67-6356,-0.18478929277242864,-1.4283303901727482,-1.0424365894102212,0,1,0,0,0,0,1,0,0,0,0,1.0
356-16-2140,-0.6760334576701055,-0.5827841383858895,-1.3720169132784075,0,1,0,0,0,0,0,1,0,0,0,0.0
466-93-7141,-2.4925681581407364,-1.021942069975465,1.4537040918725725,0,0,0,0,1,0,1,0,0,0,0,1.0
197-96-3402,0.5140834208029632,0.7545257096533959,0.10646084546534346,0,1,0,0,0,0,0,0,0,1,0,0.0
370-98-2537,1.0980892544805039,0.5344734119932709,-1.0067094735499749,0,1,0,0,0,0,1,0,0,0,0,0.0
632-97-6154,1.4960089313512386,-0.6797262659847076,0.39840860729406996,0,0,1,0,0,0,0,1,0,0,0,1.0
682-41-2943,0.8113296135010039,0.2005330790256294,0.5785227633382632,0,0,1,0,0,0,0,0,0,0,1,1.0
150-72-5100,0.38644636626452067,0.35666363232841436,0.7307543027275426,1,0,0,0,0,0,1,0,0,0,0,1.0
847-55-5107,-1.6312606345093008,-1.198943110426699,0.8829239769811323,0,0,0,0,0,1,0,1,0,0,0,1.0
552-07-6706,-0.2593078549228751,-0.8664384462956437,-0.1008121051462065,0,1,0,0,0,0,1,0,0,0,0,1.0
669-87-7716,-1.462667158669141,-1.5424880052181387,1.0393066669751265,0,0,0,0,1,0,1,0,0,0,0,1.0
180-11-1257,-1.4469017505642157,-1.7087873570053889,-0.08808026022146422,0,0,0,0,0,1,1,0,0,0,0,1.0
422-55-6396,1.4114437221811158,-0.6906599186091882,0.7661906524500518,0,0,0,0,1,0,1,0,0,0,0,1.0
245-07-0671,-0.2309210634725618,0.1638012724162087,-2.711341422317478,0,1,0,0,0,0,0,1,0,0,0,0.0
272-30-7754,0.2408508493135736,0.9448364660001412,0.39434406787931986,0,0,1,0,0,0,1,0,0,0,0,0.0
477-05-4161,-0.17864356536180923,0.6817517190198138,1.3076033874300474,0,0,0,0,0,1,1,0,0,0,0,1.0
086-96-4265,0.15859513981249407,-0.19836343217724153,-0.4473125436252624,0,0,1,0,0,0,0,1,0,0,0,1.0
714-94-7179,-0.6822632845084489,0.13841062268619442,0.8306726833784237,0,1,0,0,0,0,1,0,0,0,0,0.0
100-63-9003,1.5852060782329442,-0.23741487839162667,-0.43322585222893695,1,0,0,0,0,0,0,0,0,1,0,1.0
463-41-6610,0.2295556492515301,0.21577373815986756,0.5412428325722296,0,0,1,0,0,0,0,1,0,0,0,1.0
439-49-7759,-0.15613726466544622,0.6523549889990641,-0.8680016528222539,1,0,0,0,0,0,0,1,0,0,0,0.0
702-13-9386,-1.0911417637303298,-1.5671451472892861,0.42603139037909166,0,0,0,1,0,0,1,0,0,0,0,1.0
258-77-4285,0.9485928179205007,0.24691333253245557,-0.44128069289561017,0,0,1,0,0,0,1,0,0,0,0,1.0
744-69-8616,-0.5080092702637715,-1.2062969949040587,1.3439244085929067,0,0,0,0,1,0,0,1,0,0,0,1.0
494-29-4300,-0.4508798820920035,2.608093294314287,-0.5673680259428288,0,0,1,0,0,0,0,0,1,0,0,1.0
068-01-4184,1.3523735779849415,-0.3901349345454911,0.2694816645187386,1,0,0,0,0,0,1,0,0,0,0,1.0
827-73-9978,-0.014921387142908646,-0.6117482869667953,-0.9027327399979118,0,0,1,0,0,0,0,1,0,0,0,1.0
814-10-8088,0.5540112414117446,-0.49380401699870596,-0.4333248364460385,0,0,1,0,0,0,1,0,0,0,0,1.0
014-20-9180,0.9803500556665331,1.7646472567643547,-0.8981361604162384,0,1,0,0,0,0,0,0,0,1,0,1.0
616-11-7068,-0.9704202698255213,-0.0741373273870598,-0.2248640752292652,0,0,1,0,0,0,1,0,0,0,0,1.0
636-07-4681,-0.2799122147153203,-1.0539342886352834,1.1479727778123954,0,1,0,0,0,0,0,0,0,1,0,1.0
672-57-3808,-2.5782137214977783,-1.7836239460985202,1.697811544273198,0,0,0,0,0,1,1,0,0,0,0,1.0
358-87-8123,-0.5161475071927811,-0.5976047546727425,-0.034053437224488434,0,0,0,0,1,0,0,0,1,0,0,1.0
724-56-1372,-1.2445844042066256,-0.2969481153882237,0.30676159528477226,0,0,1,0,0,0,1,0,0,0,0,0.0
402-71-3192,0.25245657033952235,0.1881010646022669,1.3894014698376977,0,0,1,0,0,0,0,0,0,0,1,1.0
332-80-8716,0.5428713018316536,0.2877389895798271,-0.7640867844058795,0,0,1,0,0,0,1,0,0,0,0,0.0
543-69-6997,-0.42161328124395886,-0.695499815298465,-0.3960572787071427,1,0,0,0,0,0,1,0,0,0,0,1.0
840-86-0385,-0.6835053683640688,-1.0644855141897562,0.8473391509329709,0,1,0,0,0,0,0,1,0,0,0,1.0
015-42-8074,1.3296408557523978,0.7743554936277256,-0.5922687430575457,0,0,0,0,1,0,0,1,0,0,0,1.0
760-55-2893,0.6272877197065717,-0.018139973463976222,0.4346120846991196,0,1,0,0,0,0,1,0,0,0,0,1.0
077-56-1594,-1.3364403868417674,-1.2704193567407474,-0.47106875572973816,0,0,0,0,0,1,0,1,0,0,0,1.0
578-19-9824,0.31337043275888216,0.12403512643164516,0.3638754885526157,0,0,1,0,0,0,0,0,0,1,0,1.0
155-94-4077,-1.9289661394664515,-0.6980702267526148,0.907348332551047,0,1,0,0,0,0,1,0,0,0,0,1.0
417-82-3406,0.6605587471516405,1.6312178251090725,-2.706256108163864,0,0,0,1,0,0,0,0,1,0,0,0.0
469-21-5525,1.5886476855828906,1.6833407539622418,-1.4058509559865786,0,1,0,0,0,0,1,0,0,0,0,0.0
281-89-7616,0.05568331702498596,0.5361347754941238,0.6026377932297339,0,1,0,0,0,0,1,0,0,0,0,1.0
406-54-8668,-0.8083542034141145,0.05342404299728637,0.45391400703400614,1,0,0,0,0,0,1,0,0,0,0,0.0
709-27-3497,-0.0749748477247821,0.7847499867764577,-2.3778326623330575,0,0,0,0,1,0,0,1,0,0,0,0.0
764-04-9876,0.656198515283475,-0.4656736848163416,1.2483365874402368,0,0,1,0,0,0,0,0,0,1,0,1.0
