	leukocyty	ssn	name	smoker	hemoglobin	trombocyty	indicator	alt	relationship	weight	ast	alp	hematokrit	hbver	etytr	er-cv	erytrocyty
9751	6.03046	268-59-7150	Shawn Gates	no	8.31129	6.03797	1.00000	18.75226	single	83.94372	53.23492	27.49659	3.08401	4.99733	6.34845	32.59084	5.98410
9752	4.19401	617-13-6112	Nicholas Little	no	7.29361	4.19936	1.00000	18.55428	married	17.83610	64.92172	71.53654	8.66678	5.55651	5.03062	42.14058	5.52707
9753	5.40689	672-85-4182	Jenna Mcintyre	no	6.77686	5.58730	1.00000	17.41400	divoced	70.55191	39.45817	83.67712	9.04813	6.42586	4.70917	42.93875	5.17067
9754	5.96572	359-57-4684	Sierra Jackson	Y	8.23959	4.69187	1.00000	13.84445	married	65.84395	42.94682	33.88758	5.55735	8.25778	7.06218	57.90383	5.16878
9755	5.83802	123-56-5780	Carrie Perry	yes	5.98915	7.67124	1.00000	22.18846	separated	117.99082	40.53433	86.78431	9.21172	5.91603	5.88141	28.70755	6.41264
9756	5.94321	770-40-6116	Nicole Pearson	no	7.27816	5.96479	1.00000	13.15975	single	114.96134	34.88248	68.53994	6.65228	7.24418	6.03752	39.30048	5.26192
9757	5.86593	217-35-1556	Christina Dodson	no	8.63304	6.14719	0.00000	12.17005	widowed	28.76978	81.38836	28.50175	5.15720	5.79467	5.57831	51.61170	3.52113
9758	4.84464	381-41-2540	Kimberly Prince	N	8.21202	6.50571	1.00000	16.87561	divoced	97.32895	40.22869	32.54958	4.48084	3.97769	5.05423	52.23988	5.62273
9759	5.80107	160-74-8266	Chad Livingston	Y	8.90130	6.81825	1.00000	12.96299	widowed	85.96940	43.15548	14.71035	5.33449	3.23053	6.62975	65.03584	6.30315
9760	6.52081	193-62-5722	Jessica Hutchinson	Y	7.61468	4.81061	1.00000	16.08953	divoced	80.41364	51.93929	51.74733	5.22483	4.79540	6.22334	46.21650	4.61523
9761	7.03994	613-57-4075	James Garcia	Y	5.15973	6.67995	0.00000	12.01108	divoced	78.62095	73.04284	65.89327	5.97330	6.93277	5.14843	43.00884	5.63246
9762	6.44782	242-51-7752	Kristina Smith MD	N	7.29139	5.85219	1.00000	18.55294	divoced	52.91687	34.02841	68.34953	9.34698	5.45014	5.16353	53.32997	6.31402
9763	5.88903	217-61-9882	Dustin Johnson	no	5.41011	5.33544	1.00000	17.72572	divoced	71.18684	76.01871	70.81336	8.51500	8.16878	6.33214	47.43966	5.41343
9764	5.65153	579-30-6161	Martin Rowland	Y	3.57259	4.62931	0.00000	14.36265	married	37.26434	37.36724	17.14214	7.49240	7.19926	7.18333	50.87711	6.24168
9765	6.04439	717-62-9357	Erica Vega	Y	6.85950	7.28982	0.00000	17.57413	widowed	75.21943	49.70015	82.43122	8.73623	5.02942	5.35615	51.25294	4.91817
9766	5.93186	323-48-1308	Julian Clay	no	6.64200	5.33989	1.00000	11.92651	separated	66.13455	62.61182	82.52907	4.66347	5.79211	5.41308	47.57322	4.17546
9767	4.94277	574-63-6131	Randall Duncan	no	6.67972	5.46086	1.00000	16.52177	divoced	110.58658	54.31519	78.00129	3.37992	5.33392	5.42708	46.61775	5.15185
9768	5.89502	413-23-4279	Jean Washington	no	7.58052	6.41753	1.00000	13.37108	divoced	118.35763	56.63083	68.70598	6.69878	6.18415	6.57368	53.57996	5.71703
9769	4.85953	864-41-9653	Frederick Stewart	no	6.15346	5.55201	0.00000	9.69022	single	79.82004	61.15375	89.27816	5.23262	5.64735	5.79855	44.95758	1.76230
9770	7.32655	325-25-7646	Richard Smith	Y	4.40162	6.09647	1.00000	10.28469	single	75.59690	54.34700	43.13909	5.36300	6.91517	5.48764	43.21769	2.82067
9771	8.43122	091-36-8285	George Ford	Y	9.30083	4.82500	1.00000	17.30527	widowed	48.77878	52.62972	12.43995	7.26303		5.74250	33.83022	4.71625
9772	6.13546	755-48-1605	Tiffany Thomas	no	8.54486	4.85664	1.00000	14.85925	single	73.45596	50.74713	29.24496	4.64640	3.10193	7.04351	61.41545	
9773	6.51018	177-39-6439	Erin Brandt	Y	7.94579	4.96214	1.00000	14.12537	single	44.58198	36.16974	39.88627	6.09451	7.50812	6.97345	35.38135	4.45899
9774	5.96844	579-30-6161	Martin Rowland	yes	5.91078	5.35842	0.00000	12.78381	divoced	102.55578	57.76873	87.09391	7.70294	5.43548	4.19781	39.36030	4.44489
9775	7.63114	850-64-0977	Mrs. Laurie Blanchard MD	yes	7.35340	4.22842	1.00000	17.52763	single	56.55042	45.43530	70.41246	5.94895	7.97759	6.15298	48.80625	4.59977
9776	7.18131	123-90-0906	Mr. Benjamin Oconnor	no	4.62880	5.20859	1.00000	14.45861	divoced	84.51478	31.17989	47.62960	8.15899	8.47061	5.97154	50.69096	5.31377
9777	6.20988	259-10-2788	Carlos Barrett	yes	7.59657	4.22535	1.00000	10.28149	widowed	10.77244	59.43373	56.97964	4.54154	2.85921	6.06933		4.90888
9778	4.71856	474-14-3926	Michelle May	yes	9.12932	5.28453	1.00000	17.03913	single	89.27700	33.65589	16.36617	7.02885	5.13299	4.61292	53.99090	4.75740
9779	7.09884	654-69-5307	Beth Ramos	Y	3.67002	4.14440	0.00000	13.85272	divoced	84.39444	66.98319	18.05969	8.65339	7.50890	6.54714	29.44419	4.77860
9780	5.19149	071-01-6581	David Green	no	5.96028	4.29402	1.00000	18.18708	nop	45.02204	57.25884	82.54718	7.72341	7.61856	7.56754	60.05779	5.08193
9781	7.68491	653-28-1285	Pamela Lopez	no	7.27733	5.54938	1.00000	12.67824	divoced	110.32782	43.90281	66.17642	4.70327	4.64270	3.89902	50.79298	4.44998
9782	4.77262	575-55-5771	Alicia Griffin	Y	6.36878	6.36449	0.00000	23.56384	divoced	110.30470	44.51005	84.70189	9.47012	4.81939	5.73599	54.95809	5.48707
9783	7.07428	034-78-1042	Lori Smith	yes	7.35501	5.05224	0.00000	10.71602	nop	89.06967	56.46417	67.06737	6.34865	5.62472	7.34133	69.57397	3.86433
9784	6.16331	862-96-5995	Denise Jackson	Y	8.62781	5.38311	1.00000	11.24629	nop	99.69618	53.90169	21.12571	6.56943	6.13171	4.91383	38.73664	6.00237
9785	6.00534	802-80-2506	Raymond Perez	no	7.81045	4.68671	1.00000	16.96615	married	55.98747	54.05767	54.43103	6.80531	7.81938	6.29023	21.52010	4.91150
9786	6.37107	118-94-8300	Joseph Johnson	no	7.39085	6.09271	0.00000	12.20215	separated	79.56333	43.12659	68.49849	7.33541	5.64963	4.97887	33.41044	5.05626
9787	7.05980	139-22-5505	Stephanie Dougherty	no	3.97538	6.27223	0.00000	16.22663	separated	92.84638	51.87429	20.55705	6.96722	6.16174	5.84649	46.44789	3.46255
9788	6.42306	638-78-6162	Erin Sandoval	no	6.96308	6.45792	1.00000	12.79408	nop	75.72770	59.08556	80.83459	6.78214	7.39778	5.98394	31.68402	4.25184
9789	6.02624	882-38-8134	Susan Smith	N	7.01306	6.07044	1.00000	13.69977	divoced	76.13926	33.16448	73.01752	7.63651	7.16458	6.12135	33.43390	3.00232
9790	7.26800	180-91-9425	Destiny Collins	no	7.47166	6.56436	1.00000	10.20719	separated	99.35866	49.47424	64.84082	6.32526	7.76816	7.45497	59.51331	4.23582
9791	4.79374	631-26-9338	Tracy Lopez	yes	7.08640	6.87102	1.00000	14.07568	married	45.04497	60.12744	80.66871	9.77835	5.41159	5.78588	37.36232	4.04217
9792	4.23671	099-20-6768	Michael Powers	no	5.48844	5.88383	1.00000	16.56149	separated	42.04719	55.40010	69.27504	5.72638	5.85196	5.73094	61.16552	3.14760
9793	6.35308	625-02-8740	Jessica Smith	yes	5.69682	5.72607	1.00000	18.88505	single	144.64604	71.35449	77.63169	5.46353	5.28665	6.55879	44.75359	3.36597
9794	5.39246	899-70-7336	Eric Hall	no	5.99108	6.59990	0.00000	21.04692	single	113.81202	37.50023	96.11687	6.63941	8.32988	6.05149	25.31795	7.17643
9795	7.05213	101-87-6035	Brooke Frazier	yes	4.58124	5.78245	0.00000	18.22977	married	61.12747	65.33082	44.77956	7.41044	7.39144	5.62064	48.08680	5.28708
9796	6.03987	255-53-6696	Alex Arnold	Y	3.81986	4.84190	0.00000	26.41073	married	83.24948	42.23863	25.85153	7.79538	8.00584	5.86504	52.32037	7.45785
9797	5.12762	779-06-2008	Michael Chambers	no	9.33932	5.88479	1.00000	13.58304	divoced	40.54149	57.84979	15.19583	5.56596	3.39782	4.76758	64.34335	6.11660
9798	6.35344	270-85-5848	Isaiah Johnson	no	8.52533	6.58252	1.00000	6.48976	separated	6.90083	51.93362	28.66828	8.33021	6.23358	4.42792	26.94934	3.37768
9799	7.67078	845-13-8769	Kevin Taylor	no	5.86050	5.91374	1.00000	10.24196	married	4.12933	65.83514	86.35902	6.61355	5.49499	5.45491	36.84726	3.71350
9800	4.90940	226-34-5177	Lori Higgins	yes	1.79875	7.46486	0.00000	17.34502	divoced	81.63090	44.39441	37.88748	9.25070	6.97161	6.54172	70.90081	5.19172
9801	6.11508	016-41-5723	Luis Allen	N	4.56415	5.90814	1.00000	13.17459	divoced	110.16629	79.10871	42.70845	9.98273	6.50793	6.45110	42.12009	4.85792
9802	7.03505	524-84-0287	Joseph Smith	yes	6.00942	5.13026	1.00000	14.86109	married	120.93537	50.47760	82.99131	7.63956	7.61966	5.56506	39.61326	5.82553
9803	4.92129	204-64-8603	Leah Christensen	no	3.84515	4.15989	1.00000	8.62211	married	84.93035	49.17268	24.00103	4.30114	6.14246	4.93191	48.25325	2.16946
9804	5.67160	387-12-2322	Jason Riddle	no	5.16450	4.85254	0.00000	11.70700	divoced	110.15663	64.83473	64.84415	6.41209	6.89123	6.27888	36.21926	4.70441
9805	6.76959	264-98-8024	Tracy Avila	Y	8.00051	6.58407	1.00000	14.56032	married	81.38658	54.74728	45.94636	4.02035	4.75801	7.28968	39.68702	5.75653
9806	5.94267	159-67-4129	Robin Davies	Y	6.17537	5.11357	1.00000	11.17045	widowed	67.27648	47.03389	83.98927	4.41800	4.23753	6.06907	64.06575	3.87110
9807	5.99605	010-84-9705	Tanya Payne	Y	6.52521	4.07062	1.00000	15.03033	single	85.18696	43.82038	82.63843	4.75940	5.68606	7.58424	18.47036	4.43589
9808	7.81820	451-99-0803	Dana Lee	yes	6.74514	7.47918	1.00000	10.61892	single	47.97199	70.12843	76.20118	4.65391	5.85561	6.90848	55.12242	4.16728
9809	3.11015	358-31-5717	Brandon Cline	no	6.92402	4.34370	1.00000	18.78916	widowed	155.70087	62.72372	84.74098	2.92971	4.89244	5.39133	47.30017	5.00012
9810	4.60311	335-35-8866	Jennifer Carlson	no	6.91611	4.05934	1.00000	19.71868	widowed	87.75841	88.40507	80.20491	4.39630	4.79677	5.66066	37.31842	4.15861
9811	4.92522	156-91-8141	Kathleen White	yes	7.91787	6.50181	1.00000	10.28633	married	52.86741	62.00834	43.87382	8.07712	5.97150	5.28915	77.19443	3.96718
9812	6.92583	824-74-4421	Gabriela Robinson	no	8.16167	5.41454	1.00000	18.45789	single	115.80677	57.38828	44.86677	6.55428	5.19445	5.32087	47.73709	6.45234
9813	6.66269	251-19-8281	Christina Hahn	no	7.73942	5.40546	1.00000	14.25005	divoced	110.59955	61.08855	55.12683	6.41617	7.33152	6.40636	53.36456	3.61416
9814	6.84429	255-69-3147	Judith Brooks	no	5.72588	4.95050	1.00000	15.56651	separated	47.53565	26.29405	83.38296	9.21960	6.99006	5.92619	65.21403	5.40259
9815	6.79533	496-02-9136	Jack Howard	Y	7.25955	6.14854	1.00000	15.24761	separated	91.74612	80.76298	72.25773	5.72248	4.05710	4.81145	56.62245	4.20738
9816	5.53772	107-84-3033	Ashley Pham	yes	4.53087	6.55303	1.00000	13.20441	married	45.41736	34.39910	42.47536	5.35278	5.90513	6.50604	44.39926	2.42455
9817	5.40188	820-92-0731	Michael Charles	no	7.39016	6.42123	1.00000	11.46240	nop	119.22657	33.17224	64.80647	7.36128	6.76442	4.70056	41.28360	5.04627
9818	6.57590	128-10-0106	Scott Jacobs	Y	7.16542	6.46799	1.00000	14.22777	divoced	114.28034	49.30056	70.92066	6.77113	7.60663	4.31537	51.47869	4.01968
9819	6.71533	526-46-8816	Christopher Callahan	N	5.42210	5.70129	1.00000	14.53802	married	102.79934	64.98926	73.20615	2.76100	7.52467	5.74711	24.64824	4.77986
9820	6.56942	476-13-5333	Sara Bailey	no	7.33077	5.16284	1.00000	18.02846	married	65.82279	43.90497	66.60468	5.65195	3.82393	7.96898	48.75181	4.35548
9821	5.96112	597-42-3965	Jonathan Best	no	7.29137	6.09002	1.00000	15.04735	married	83.33812	64.01478	70.39901	7.98929	6.40879	5.56967	45.22379	4.84388
9822	6.90805	446-77-0264	Erica Randall	no	7.55567	6.73294	0.00000	16.30371	married	90.08775	15.42846	58.87046	5.98145	4.65723	6.02925	58.90539	4.89595
9823	5.60429	142-19-4122	Diamond Dixon	no	6.92946	6.93990	0.00000	13.37224	widowed	93.08262	45.94554	76.85814	7.77472	5.05887	8.06784	45.13377	4.56845
9824	5.72240	645-72-8505	Roy Nixon	no	8.87903	5.38499	1.00000	14.34576	married	82.46517	64.58478	15.35486	4.10605	8.07562	5.15311	45.09054	3.42087
9825	3.86553	590-25-8657	Erica Sullivan	N	7.66009	6.38843	1.00000	7.18409	single	85.24368	62.18416	51.48955	4.72463	4.33997	7.45116	54.09242	4.65708
9826	7.34698	456-32-3224	Jason Williams	no	6.89010	5.38950	1.00000	12.96258	married	89.48889	40.25205	80.85301	7.73176	7.16093	6.95387	43.34526	3.52013
9827	6.62268	728-24-6608	Jennifer Booth	Y	3.00423	5.13890	0.00000	11.52405	married	42.31172	36.76410	8.79389	9.62410	7.38697	8.88611	37.42708	3.71210
9828	5.94997	343-46-1159	Sherry Lopez	no	7.45178	6.34701	1.00000	15.60703	widowed	163.48661	63.90909	64.26482	6.99515	7.59666	4.08455	67.80668	4.04884
9829	5.38869	042-81-3007	Samuel Greene	no	4.48867	6.76727	0.00000	11.16081	married	49.04143	57.32073	37.45729	6.62449	6.15313	5.43326	45.76116	3.35233
9830	5.95901	320-69-9794	John Hardy	no	8.46180	6.50549	1.00000	16.39272	married	121.43848	56.38651	31.94811	6.76824	7.31235	4.66510	40.94120	4.13419
9831	6.34982	512-58-7782	David Middleton	yes	3.25654	5.58988	0.00000	15.26768	separated	50.08977	41.69585	17.25585	10.63775	9.31196	5.47244	54.94656	6.89234
9832	5.75063	564-30-8288	Donna Horne	Y	7.70999	6.37072	1.00000	22.44571	single	31.23479	41.91287	49.26002	6.16741	3.49760	5.46851	42.01102	5.54075
9833	6.39530	788-63-7217	Jeffery Freeman	no	8.05624	5.78970	1.00000	8.63174	separated	45.65924	39.47800	35.87633	6.06545	7.42740	6.63584	22.77301	2.98637
9834	4.41609	272-30-7754	Brandy Barber	yes	9.11016	6.48056	1.00000	10.55999	nop	64.05000	39.87777	17.98944	6.89504	5.82158	4.57387	31.64040	5.14226
9835	5.77324	732-08-4428	Richard Harrison	no	7.75504	7.07759	1.00000	12.35963	nop	76.63636	68.69429	51.39886	8.51327	5.79496	5.50546	49.26341	5.15481
9836	6.24838	323-41-9017	Phillip Alvarado	yes	8.01348	6.04031	1.00000	9.75547	divoced	65.50883	61.07190	43.57775	6.33028	6.96036	6.05642	54.54717	3.98808
9837	7.56126	052-50-6101	Julia Castro	yes	5.68288	7.28931	1.00000	12.54305	married	88.45115	21.81707	81.12061	7.35078	7.91946	5.05729	48.62124	5.82916
9838	5.89167	021-92-8561	Katrina Moore	yes	7.01060	4.92380	1.00000	17.34535	separated	53.31344	32.22369	74.63040	6.51599	7.57316	7.38580	61.65892	5.31161
9839	6.80746	433-91-0007	Kimberly Hess	no	7.03654	5.92861	1.00000	19.26831	married	99.24101	54.08211	77.71459	6.42574	7.11591	5.31638	22.09861	4.41888
9840	5.00689	335-80-7333	Elizabeth Schneider	no	7.74059	5.99057	1.00000	17.49439	divoced	80.99659	60.14255	52.74982	3.54411	3.09337	5.89734	28.44060	4.66000
9841	5.46953	844-19-0394	Deborah Ross DVM	yes	6.11748	7.18266	0.00000	12.14881	widowed	33.13157	47.00949	85.12212	6.84302	7.04453	7.88497	51.14410	2.84533
9842	6.40717	669-28-8862	Brandon Buckley	N	7.63225	5.07353	1.00000	11.67334	divoced	5.11020	70.66508	57.33837	4.96178	4.84194	7.56478	56.75553	5.61270
9843	7.37215	451-99-0803	Dana Lee	no	6.77522	5.42142	1.00000	13.73134	divoced	1.24183	32.96974	78.70750	7.10540	7.54676	7.52545	64.23852	3.64650
9844	5.07587	823-60-9377	Marie Boyle	Y	6.92500	6.99912	1.00000	9.22130	married	98.67563	11.91088	86.05270	7.92377	6.36414	6.06577	32.14432	4.35276
9845	7.70955	269-42-9641	Valerie Wright	no	8.62037	5.20742	1.00000	13.50804	divoced	70.63816	62.36010	23.25115	5.00323	2.80573	6.03451	44.15248	5.53032
9846	5.55268	332-64-7663	Wendy Brown	N	5.01719	7.66289	0.00000	10.48973	divoced	90.06045	54.54565	63.54630	6.27347	5.45993	4.39722	56.46178	3.70759
9847	5.11143	236-32-6279	Cynthia Richardson	Y	6.93404	6.10319	1.00000	15.40107	separated	46.42227	65.38964	79.90833	4.44220	5.19674	6.32846	36.26623	5.61977
9848	6.42977	497-57-7735	Charles Kelly	no	5.36634	6.90263	0.00000	13.74058	single	21.15181	71.20220	62.61408	8.86072	4.05340	6.70793	47.56602	4.74630
9849	5.62014	221-78-1108	Stephanie Carter	no	5.96208	7.59915	1.00000	16.58687	divoced	89.79176	33.11427	85.30843	4.87172	6.16486	6.04284	39.98837	4.36322
9850	7.52463	899-22-9128	Alexander Cole	no	8.48905	3.06093	0.00000	8.18637	nop	116.40533	49.31383	25.31185	6.24321	6.69900	5.27000	19.85706	4.47694
9851	7.80170	633-11-9842	Amy Davidson	no	6.25014	7.35062	1.00000	14.87366	married	1.67407	68.94585	93.23978	6.93353	7.14537	6.22103	32.14532	4.87038
9852	6.08845	214-48-3445	James Dixon	no	2.01161	7.49357	0.00000	26.04875	married	101.17267	53.95725	32.13958	10.62025	8.72075	5.00444	50.28634	7.24788
9853	5.31975	207-25-8612	George Harrell	no	5.01915	5.14396	1.00000	13.09839	married	93.59689	39.91372	60.77334	4.30866	6.65043	3.53515	61.21431	3.74369
9854	5.84881	368-90-0225	Laura Reynolds	yes	5.08011	4.12496	0.00000	24.29572	divoced	96.36240	26.47227	62.68171	10.29720	4.71689	4.83160	43.06109	6.24872
9855	4.39636	235-46-8764	Jennifer Stewart	Y	5.99500	3.74828	1.00000	20.00562	separated	37.94268	41.06750	87.77916	6.12906	6.66209	5.48231	39.85197	3.68300
9856	6.47508	170-78-6709	Michelle Ryan	no	6.64988	6.77268	1.00000	14.60892	divoced	81.91243	36.99411	82.34996	8.13481	6.70608	5.87665	59.79375	5.16857
9857	4.70586	792-70-1356	Michael Fowler	Y	7.82136	6.23536	0.00000	10.75148	separated	44.59321	46.66516	47.38432	6.95225	4.95275	7.10506	33.45716	6.14123
9858	5.47169	668-70-2234	Matthew Hayes	yes	9.88434	5.11543	1.00000		widowed	86.63600	25.30246	17.91356	6.05102	3.32383	7.05402	69.32770	6.46514
9859	7.28335	290-47-2261	Heather Hayes	yes	3.43614	5.55635	0.00000	18.24719	divoced	85.63518	62.99609	18.02291	7.82721	7.19776	5.15986	52.40281	5.69141
9860	7.30799	078-15-9570	Kathleen Cameron	no	4.46573	6.31265	0.00000	12.08332	separated	65.36190	54.19813	44.31606	7.89438	5.95134	4.77687	50.33470	3.24507
9861	5.52019	214-34-0780	Angela Carroll	no	6.59377	6.84440	1.00000	13.17861	divoced	85.40858	27.46479	84.04531	5.50014	7.93490	5.34460	43.07561	5.50979
9862	5.01851	796-93-6238	Maria Smith	yes	7.46900	5.81208	1.00000	12.14389	single	59.67823	24.88477	65.35513	7.66725	6.60418	4.95003	53.15875	3.35645
9863	7.74207	120-68-7290	Mrs. Nancy Taylor	no	5.97343	5.55460	1.00000	21.33939	single	120.62881	53.66842	89.70104	5.87601	4.94528	4.23690	67.01876	3.87471
9864	6.44621	677-43-7579	Jamie Serrano	yes	7.96387	6.95845	1.00000	20.08483	married	71.52087	37.15765	47.75858	7.35471	6.13450	6.52469	51.06674	6.04692
9865	6.11600	302-20-6549	Cody Harris	no	8.92369	6.26702	1.00000	19.16610	separated	130.80138	39.76141	20.22500	8.16148	4.82939	5.47781	33.29529	4.03977
9866	7.37927	898-09-0253	Judy Byrd	no	6.65442	6.34566	1.00000	11.84936	married	87.27819	70.66157	85.86518	5.07959	6.75797	5.91818	40.33038	4.88040
9867	6.86886	304-03-4988	Caitlin Mcbride	no	5.04904	7.95499	0.00000	40.70305	divoced	80.49767	57.59483	57.33608	8.00446	9.08842	7.13794	58.60343	8.23968
9868	5.30952	151-33-2600	Karen Thompson	N	7.26318	5.67733	0.00000	12.27595	married	37.90817	56.80276	64.36275	8.70850	4.06070	4.79668		4.47096
9869	5.91252	450-13-9888	Alexis Dorsey	Y	8.66526	5.78837	0.00000	14.11111	single	45.26300	64.02065	25.93853	3.60155	6.64650	4.53032	56.08105	3.63450
9870	5.22950	563-29-0538	David Holmes	Y	7.65595	5.74214	1.00000	16.59758	separated	9.17169	58.03671	61.31348	4.29587	5.33427	4.66150	46.95338	5.69163
9871	7.19487	764-40-3294	Andrew Calderon	no	7.45994	6.47362	0.00000	9.42192	married	79.06373	54.40361	63.01397	7.49294	5.02176	5.04821	51.97293	4.94871
9872	7.26107	817-82-8986	Brian Pham	no	8.49929	5.92366	1.00000	16.41120	nop	58.47550	56.19178	27.91159	7.66688	6.62310	4.98575	56.32927	4.49604
9873	7.69061	232-21-4557	Amy Lam	no	7.16544	6.05223	1.00000	13.39037	single	33.15240	43.61507	70.84920	5.70505	3.32516	7.14968	47.06896	4.27334
9874	5.38154	014-53-7235	Isaiah Herrera	yes	5.25636	7.97567	1.00000	11.22068	single	101.12089	54.70724	75.98360	6.88934	8.57856	5.46212	54.27367	5.18899
9875	3.91305	087-45-7106	John Wilson	no	5.05675	5.86810	1.00000	9.97206	married	53.74418	35.42997	65.99115	4.66348	5.22928	5.60453	59.28738	2.68997
9876	7.52466	170-86-1567	Alexis Aguilar	no	7.33542	7.74787	1.00000	13.99053	divoced	96.30097	48.73936	69.18888	4.02816	4.87213	5.71526	63.43039	5.55287
9877	6.04471	428-29-5802	Jacob Hinton	Y	7.08253	3.31684	1.00000	8.85265	divoced	12.94942	41.73174	77.65568	6.82325	7.54168	4.65147	44.14792	5.80356
9878	5.14221	278-63-2719	Andrew Barrett	N	5.12609	5.89564	0.00000	7.24772	married	62.21736	35.80826	61.38761	7.17710	6.81613	5.30248	40.97090	3.15267
9879	4.07709	896-33-1333	Melanie Johnson	no	6.72107	5.37672	1.00000	19.12349	widowed	97.90451	25.02216	74.60455	7.41769	7.48626	5.14144	28.69467	4.51304
9880	6.48248	707-99-1723	Matthew Anderson	yes	3.72491	5.61905	0.00000	16.69416	married	12.74632	50.59010	21.03833	6.36683	5.19780	7.73664	62.84198	2.75606
9881	6.62205	373-96-0884	Christopher Hatfield DDS	Y	6.20471	6.35453	1.00000	18.35468	divoced	80.45471	41.85729	84.41719	7.99671	8.11876	6.97667	57.71527	4.91451
9882	5.43017	112-17-0737	Jamie Love	yes	5.88708	4.48141	1.00000	15.64065	single	95.83536	35.16447	87.20208	6.77836	5.29742	6.87385	58.85830	3.91575
9883	5.66779	468-29-2526	William Torres	no	8.60542	6.08910	1.00000	20.93680	nop	143.90240	56.86623	22.68965	5.36021	7.24321	6.57066	67.84468	5.54542
9884	6.38166	123-75-1319	Roberta Baker	no	5.23712	6.65078	1.00000	16.51330	divoced	10.78942	46.35878	70.87602	4.09127	5.25121	5.80733	78.93022	2.71614
9885	5.69093	460-28-9569	Dan Garcia	no	6.25365	5.97801	0.00000	3.12192	separated	82.00471	85.23792	85.94991	8.32901	4.96501	6.48410	56.31454	3.42373
9886	5.45972	784-26-6089	Brandon Johnson	Y	10.64378	4.55703	1.00000	25.08292	married	128.29437	57.64478	36.58438	5.30598	2.67544	4.19027	46.49916	7.62664
9887	4.85590	247-52-5076	Rhonda Wiggins	yes	7.01626	6.03014	1.00000	15.88341	separated	141.04838	73.29763	78.26208	5.52581	4.75678	6.11261	45.40374	4.52451
9888	7.00859	161-01-6579	Aaron Fleming	Y	7.48789	6.31473	1.00000	14.02523	single	96.64399	52.64641	63.02466	6.84599	6.78664	6.42730	65.44202	4.88880
9889	7.13773	801-98-6608	Bobby Garrison	no	6.03130	6.62036	1.00000	15.55661	widowed	32.21889	55.72520	82.10059	4.44325	5.17636	5.14960	58.97047	3.51067
9890	6.62923	339-79-4612	Sherry West	no	9.79478	5.18489	0.00000	26.78584	divoced	105.28069	37.08658	14.43097	7.86893	4.18976	5.94540	61.28482	7.35598
9891	4.68560	006-23-8172	Gregory Jones	Y	7.29080	6.52246	1.00000	7.18673	single	46.65981	71.58068	68.34664	6.98380	8.09050	6.47893	39.44067	3.39001
9892	4.20941	764-63-6675	Antonio Sparks	Y	6.91932	5.30925	0.00000	18.99475	married	130.68740	53.20303	77.83109	5.60860	7.52497	6.85934	56.47558	5.17264
9893	5.14372	613-57-0468	Sydney Ross	no	9.30787	6.59822	1.00000	15.70199	divoced	36.21659	51.78450	8.70499	5.59593	6.32402	5.67552	27.20907	1.66436
